1.7016e-06,1.7168e-07
1.702e-06,1.7201e-07
1.7024e-06,1.7235e-07
1.7027e-06,1.7268e-07
1.7031e-06,1.7301e-07
1.7034e-06,1.7334e-07
1.7038e-06,1.7367e-07
1.7042e-06,1.7401e-07
1.7045e-06,1.7434e-07
1.7049e-06,1.7467e-07
1.7053e-06,1.75e-07
1.7056e-06,1.7533e-07
1.706e-06,1.7566e-07
1.7064e-06,1.7599e-07
1.7067e-06,1.7632e-07
1.7071e-06,1.7664e-07
1.7075e-06,1.7697e-07
1.7078e-06,1.773e-07
1.7082e-06,1.7763e-07
1.7086e-06,1.7796e-07
1.7089e-06,1.7828e-07
1.7093e-06,1.7861e-07
1.7097e-06,1.7894e-07
1.7101e-06,1.7926e-07
1.7104e-06,1.7959e-07
1.7108e-06,1.7991e-07
1.7112e-06,1.8024e-07
1.7116e-06,1.8056e-07
1.712e-06,1.8089e-07
1.7123e-06,1.8121e-07
1.7127e-06,1.8153e-07
1.7131e-06,1.8186e-07
1.7135e-06,1.8218e-07
1.7139e-06,1.825e-07
1.7142e-06,1.8283e-07
1.7146e-06,1.8315e-07
1.715e-06,1.8347e-07
1.7154e-06,1.8379e-07
1.7158e-06,1.8411e-07
1.7162e-06,1.8443e-07
1.7166e-06,1.8475e-07
1.7169e-06,1.8507e-07
1.7173e-06,1.8539e-07
1.7177e-06,1.8571e-07
1.7181e-06,1.8603e-07
1.7185e-06,1.8635e-07
1.7189e-06,1.8667e-07
1.7193e-06,1.8699e-07
1.7197e-06,1.873e-07
1.7201e-06,1.8762e-07
1.7205e-06,1.8794e-07
1.7209e-06,1.8825e-07
1.7213e-06,1.8857e-07
1.7217e-06,1.8889e-07
1.7221e-06,1.892e-07
1.7225e-06,1.8952e-07
1.7229e-06,1.8983e-07
1.7233e-06,1.9015e-07
1.7237e-06,1.9046e-07
1.7241e-06,1.9077e-07
1.7245e-06,1.9109e-07
1.7249e-06,1.914e-07
1.7253e-06,1.9171e-07
1.7257e-06,1.9202e-07
1.7261e-06,1.9234e-07
1.7265e-06,1.9265e-07
1.7269e-06,1.9296e-07
1.7273e-06,1.9327e-07
1.7277e-06,1.9358e-07
1.7281e-06,1.9389e-07
1.7285e-06,1.942e-07
1.7289e-06,1.9451e-07
1.7294e-06,1.9482e-07
1.7298e-06,1.9513e-07
1.7302e-06,1.9543e-07
1.7306e-06,1.9574e-07
1.731e-06,1.9605e-07
1.7314e-06,1.9636e-07
1.7318e-06,1.9666e-07
1.7323e-06,1.9697e-07
1.7327e-06,1.9728e-07
1.7331e-06,1.9758e-07
1.7335e-06,1.9789e-07
1.7339e-06,1.9819e-07
1.7344e-06,1.985e-07
1.7348e-06,1.988e-07
1.7352e-06,1.991e-07
1.7356e-06,1.9941e-07
1.736e-06,1.9971e-07
1.7365e-06,2.0001e-07
1.7369e-06,2.0032e-07
1.7373e-06,2.0062e-07
1.7377e-06,2.0092e-07
1.7382e-06,2.0122e-07
1.7386e-06,2.0152e-07
1.739e-06,2.0182e-07
1.7395e-06,2.0212e-07
1.7399e-06,2.0242e-07
1.7403e-06,2.0272e-07
1.7407e-06,2.0302e-07
1.7412e-06,2.0332e-07
1.7416e-06,2.0362e-07
1.742e-06,2.0391e-07
1.7425e-06,2.0421e-07
1.7429e-06,2.0451e-07
1.7434e-06,2.048e-07
1.7438e-06,2.051e-07
1.7442e-06,2.054e-07
1.7447e-06,2.0569e-07
1.7451e-06,2.0599e-07
1.7455e-06,2.0628e-07
1.746e-06,2.0658e-07
1.7464e-06,2.0687e-07
1.7469e-06,2.0716e-07
1.7473e-06,2.0746e-07
1.7478e-06,2.0775e-07
1.7482e-06,2.0804e-07
1.7486e-06,2.0833e-07
1.7491e-06,2.0862e-07
1.7495e-06,2.0892e-07
1.75e-06,2.0921e-07
1.7504e-06,2.095e-07
1.7509e-06,2.0979e-07
1.7513e-06,2.1008e-07
1.7518e-06,2.1037e-07
1.7522e-06,2.1065e-07
1.7527e-06,2.1094e-07
1.7531e-06,2.1123e-07
1.7536e-06,2.1152e-07
1.754e-06,2.1181e-07
1.7545e-06,2.1209e-07
1.7549e-06,2.1238e-07
1.7554e-06,2.1266e-07
1.7559e-06,2.1295e-07
1.7563e-06,2.1323e-07
1.7568e-06,2.1352e-07
1.7572e-06,2.138e-07
1.7577e-06,2.1409e-07
1.7582e-06,2.1437e-07
1.7586e-06,2.1465e-07
1.7591e-06,2.1494e-07
1.7595e-06,2.1522e-07
1.76e-06,2.155e-07
1.7605e-06,2.1578e-07
1.7609e-06,2.1606e-07
1.7614e-06,2.1634e-07
1.7619e-06,2.1662e-07
1.7623e-06,2.169e-07
1.7628e-06,2.1718e-07
1.7633e-06,2.1746e-07
1.7637e-06,2.1774e-07
1.7642e-06,2.1802e-07
1.7647e-06,2.183e-07
1.7651e-06,2.1857e-07
1.7656e-06,2.1885e-07
1.7661e-06,2.1913e-07
1.7666e-06,2.194e-07
1.767e-06,2.1968e-07
1.7675e-06,2.1995e-07
1.768e-06,2.2023e-07
1.7685e-06,2.205e-07
1.7689e-06,2.2078e-07
1.7694e-06,2.2105e-07
1.7699e-06,2.2132e-07
1.7704e-06,2.216e-07
1.7708e-06,2.2187e-07
1.7713e-06,2.2214e-07
1.7718e-06,2.2241e-07
1.7723e-06,2.2268e-07
1.7728e-06,2.2295e-07
1.7733e-06,2.2322e-07
1.7737e-06,2.2349e-07
1.7742e-06,2.2376e-07
1.7747e-06,2.2403e-07
1.7752e-06,2.243e-07
1.7757e-06,2.2457e-07
1.7762e-06,2.2483e-07
1.7767e-06,2.251e-07
1.7771e-06,2.2537e-07
1.7776e-06,2.2563e-07
1.7781e-06,2.259e-07
1.7786e-06,2.2617e-07
1.7791e-06,2.2643e-07
1.7796e-06,2.2669e-07
1.7801e-06,2.2696e-07
1.7806e-06,2.2722e-07
1.7811e-06,2.2749e-07
1.7816e-06,2.2775e-07
1.7821e-06,2.2801e-07
1.7826e-06,2.2827e-07
1.7831e-06,2.2853e-07
1.7836e-06,2.2879e-07
1.7841e-06,2.2905e-07
1.7846e-06,2.2931e-07
1.7851e-06,2.2957e-07
1.7856e-06,2.2983e-07
1.7861e-06,2.3009e-07
1.7866e-06,2.3035e-07
1.7871e-06,2.3061e-07
1.7876e-06,2.3087e-07
1.7881e-06,2.3112e-07
1.7886e-06,2.3138e-07
1.7891e-06,2.3163e-07
1.7896e-06,2.3189e-07
1.7901e-06,2.3215e-07
1.7906e-06,2.324e-07
1.7911e-06,2.3265e-07
1.7916e-06,2.3291e-07
1.7921e-06,2.3316e-07
1.7927e-06,2.3341e-07
1.7932e-06,2.3367e-07
1.7937e-06,2.3392e-07
1.7942e-06,2.3417e-07
1.7947e-06,2.3442e-07
1.7952e-06,2.3467e-07
1.7957e-06,2.3492e-07
1.7963e-06,2.3517e-07
1.7968e-06,2.3542e-07
1.7973e-06,2.3567e-07
1.7978e-06,2.3592e-07
1.7983e-06,2.3617e-07
1.7988e-06,2.3641e-07
1.7994e-06,2.3666e-07
1.7999e-06,2.3691e-07
1.8004e-06,2.3715e-07
1.8009e-06,2.374e-07
1.8015e-06,2.3764e-07
1.802e-06,2.3789e-07
1.8025e-06,2.3813e-07
1.803e-06,2.3838e-07
1.8035e-06,2.3862e-07
1.8041e-06,2.3886e-07
1.8046e-06,2.391e-07
1.8051e-06,2.3935e-07
1.8057e-06,2.3959e-07
1.8062e-06,2.3983e-07
1.8067e-06,2.4007e-07
1.8072e-06,2.4031e-07
1.8078e-06,2.4055e-07
1.8083e-06,2.4079e-07
1.8088e-06,2.4102e-07
1.8094e-06,2.4126e-07
1.8099e-06,2.415e-07
1.8104e-06,2.4174e-07
1.811e-06,2.4197e-07
1.8115e-06,2.4221e-07
1.8121e-06,2.4245e-07
1.8126e-06,2.4268e-07
1.8131e-06,2.4292e-07
1.8137e-06,2.4315e-07
1.8142e-06,2.4338e-07
1.8147e-06,2.4362e-07
1.8153e-06,2.4385e-07
1.8158e-06,2.4408e-07
1.8164e-06,2.4431e-07
1.8169e-06,2.4454e-07
1.8175e-06,2.4478e-07
1.818e-06,2.4501e-07
1.8185e-06,2.4524e-07
1.8191e-06,2.4546e-07
1.8196e-06,2.4569e-07
1.8202e-06,2.4592e-07
1.8207e-06,2.4615e-07
1.8213e-06,2.4638e-07
1.8218e-06,2.466e-07
1.8224e-06,2.4683e-07
1.8229e-06,2.4706e-07
1.8235e-06,2.4728e-07
1.824e-06,2.4751e-07
1.8246e-06,2.4773e-07
1.8251e-06,2.4796e-07
1.8257e-06,2.4818e-07
1.8263e-06,2.484e-07
1.8268e-06,2.4862e-07
1.8274e-06,2.4885e-07
1.8279e-06,2.4907e-07
1.8285e-06,2.4929e-07
1.829e-06,2.4951e-07
1.8296e-06,2.4973e-07
1.8302e-06,2.4995e-07
1.8307e-06,2.5017e-07
1.8313e-06,2.5039e-07
1.8318e-06,2.506e-07
1.8324e-06,2.5082e-07
1.833e-06,2.5104e-07
1.8335e-06,2.5126e-07
1.8341e-06,2.5147e-07
1.8347e-06,2.5169e-07
1.8352e-06,2.519e-07
1.8358e-06,2.5212e-07
1.8364e-06,2.5233e-07
1.8369e-06,2.5254e-07
1.8375e-06,2.5276e-07
1.8381e-06,2.5297e-07
1.8386e-06,2.5318e-07
1.8392e-06,2.5339e-07
1.8398e-06,2.536e-07
1.8403e-06,2.5381e-07
1.8409e-06,2.5402e-07
1.8415e-06,2.5423e-07
1.8421e-06,2.5444e-07
1.8426e-06,2.5465e-07
1.8432e-06,2.5486e-07
1.8438e-06,2.5507e-07
1.8444e-06,2.5527e-07
1.8449e-06,2.5548e-07
1.8455e-06,2.5569e-07
1.8461e-06,2.5589e-07
1.8467e-06,2.561e-07
1.8472e-06,2.563e-07
1.8478e-06,2.565e-07
1.8484e-06,2.5671e-07
1.849e-06,2.5691e-07
1.8496e-06,2.5711e-07
1.8502e-06,2.5731e-07
1.8507e-06,2.5752e-07
1.8513e-06,2.5772e-07
1.8519e-06,2.5792e-07
1.8525e-06,2.5812e-07
1.8531e-06,2.5832e-07
1.8537e-06,2.5851e-07
1.8543e-06,2.5871e-07
1.8548e-06,2.5891e-07
1.8554e-06,2.5911e-07
1.856e-06,2.593e-07
1.8566e-06,2.595e-07
1.8572e-06,2.5969e-07
1.8578e-06,2.5989e-07
1.8584e-06,2.6008e-07
1.859e-06,2.6028e-07
1.8596e-06,2.6047e-07
1.8602e-06,2.6066e-07
1.8608e-06,2.6086e-07
1.8614e-06,2.6105e-07
1.862e-06,2.6124e-07
1.8626e-06,2.6143e-07
1.8632e-06,2.6162e-07
1.8637e-06,2.6181e-07
1.8643e-06,2.62e-07
1.8649e-06,2.6219e-07
1.8655e-06,2.6237e-07
1.8661e-06,2.6256e-07
1.8668e-06,2.6275e-07
1.8674e-06,2.6294e-07
1.868e-06,2.6312e-07
1.8686e-06,2.6331e-07
1.8692e-06,2.6349e-07
1.8698e-06,2.6368e-07
1.8704e-06,2.6386e-07
1.871e-06,2.6404e-07
1.8716e-06,2.6422e-07
1.8722e-06,2.6441e-07
1.8728e-06,2.6459e-07
1.8734e-06,2.6477e-07
1.874e-06,2.6495e-07
1.8746e-06,2.6513e-07
1.8752e-06,2.6531e-07
1.8759e-06,2.6549e-07
1.8765e-06,2.6567e-07
1.8771e-06,2.6584e-07
1.8777e-06,2.6602e-07
1.8783e-06,2.662e-07
1.8789e-06,2.6637e-07
1.8795e-06,2.6655e-07
1.8801e-06,2.6672e-07
1.8808e-06,2.669e-07
1.8814e-06,2.6707e-07
1.882e-06,2.6725e-07
1.8826e-06,2.6742e-07
1.8832e-06,2.6759e-07
1.8839e-06,2.6776e-07
1.8845e-06,2.6793e-07
1.8851e-06,2.681e-07
1.8857e-06,2.6827e-07
1.8863e-06,2.6844e-07
1.887e-06,2.6861e-07
1.8876e-06,2.6878e-07
1.8882e-06,2.6895e-07
1.8888e-06,2.6912e-07
1.8895e-06,2.6928e-07
1.8901e-06,2.6945e-07
1.8907e-06,2.6961e-07
1.8913e-06,2.6978e-07
1.892e-06,2.6994e-07
1.8926e-06,2.7011e-07
1.8932e-06,2.7027e-07
1.8939e-06,2.7043e-07
1.8945e-06,2.706e-07
1.8951e-06,2.7076e-07
1.8958e-06,2.7092e-07
1.8964e-06,2.7108e-07
1.897e-06,2.7124e-07
1.8977e-06,2.714e-07
1.8983e-06,2.7156e-07
1.8989e-06,2.7171e-07
1.8996e-06,2.7187e-07
1.9002e-06,2.7203e-07
1.9008e-06,2.7219e-07
1.9015e-06,2.7234e-07
1.9021e-06,2.725e-07
1.9027e-06,2.7265e-07
1.9034e-06,2.7281e-07
1.904e-06,2.7296e-07
1.9047e-06,2.7311e-07
1.9053e-06,2.7327e-07
1.906e-06,2.7342e-07
1.9066e-06,2.7357e-07
1.9072e-06,2.7372e-07
1.9079e-06,2.7387e-07
1.9085e-06,2.7402e-07
1.9092e-06,2.7417e-07
1.9098e-06,2.7432e-07
1.9105e-06,2.7446e-07
1.9111e-06,2.7461e-07
1.9118e-06,2.7476e-07
1.9124e-06,2.7491e-07
1.9131e-06,2.7505e-07
1.9137e-06,2.752e-07
1.9144e-06,2.7534e-07
1.915e-06,2.7548e-07
1.9157e-06,2.7563e-07
1.9163e-06,2.7577e-07
1.917e-06,2.7591e-07
1.9176e-06,2.7605e-07
1.9183e-06,2.7619e-07
1.9189e-06,2.7633e-07
1.9196e-06,2.7647e-07
1.9202e-06,2.7661e-07
1.9209e-06,2.7675e-07
1.9215e-06,2.7689e-07
1.9222e-06,2.7703e-07
1.9229e-06,2.7716e-07
